time,{Haptics}.HapticsInstance.output_hapticfeedback_x_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_y_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_z_to_middleware,{Haptics}.HapticsInstance.output_user_pos_x_to_middleware,{Haptics}.HapticsInstance.output_user_pos_y_to_middleware,{Haptics}.HapticsInstance.output_user_pos_z_to_middleware,{Haptics}.HapticsInstance.output_op_pos_x_to_middleware,{Haptics}.HapticsInstance.output_op_pos_y_to_middleware,{Haptics}.HapticsInstance.output_op_pos_z_to_middleware,{RabbitMQ}.RabbitMQInstances.output_user_pos_x_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_y_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_z_to_op,{OptimalPath}.OptimalPathInstance.output_user_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_errorscore_to_haptics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3431033,13.103449,-1.7220789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2615185,13.249128,-1.969436,1.3431033,13.103449,-1.7220789,1.34310329,13.1034489,-1.72207892,4.333333336603573E-8
1.0,-0.0,-0.0,-0.0,1.3431033,13.103449,-1.7220789,1.34310329,13.1034489,-1.72207892,1.3488626,13.382686,-2.1083035,1.2615185,13.249128,-1.969436,1.2790761,13.1689634,-1.82553279,0.027098736666666696
1.5,0.0,-0.0,0.0,1.2615185,13.249128,-1.969436,1.2790761,13.1689634,-1.82553279,1.3488626,13.382686,-2.1083035,1.3488626,13.382686,-2.1083035,1.28679371,13.2744036,-1.94416082,0.002069536666666464
2.0,-0.0,-0.0,0.0,1.3488626,13.382686,-2.1083035,1.28679371,13.2744036,-1.94416082,1.4141995,13.447433,-2.3607786,1.3488626,13.382686,-2.1083035,1.34982085,13.3836441,-2.10734534,9.581699999999435E-4
2.5,0.0,0.0,0.0,1.3488626,13.382686,-2.1083035,1.34982085,13.3836441,-2.10734534,1.4523388,13.448515,-2.573511,1.4141995,13.447433,-2.3607786,1.410186,13.44342,-2.364792,0.004013299999999849
3.0,-0.0,-0.0,-0.0,1.4141995,13.447433,-2.3607786,1.410186,13.44342,-2.364792,1.4523388,13.448515,-2.573511,1.4523388,13.448515,-2.573511,1.4287926,13.4249687,-2.597057,0.023546166666666608
3.5,-0.0,-0.0,-0.0,1.4523388,13.448515,-2.573511,1.4287926,13.4249687,-2.597057,1.3685548,13.295359,-2.9298294,1.4523388,13.448515,-2.573511,1.4033308,13.3301344,-2.89505339,0.16297699666666698
4.0,-7.987176652640007E-4,-0.0019293314651598048,-0.005240401302322219,1.4523388,13.448515,-2.573511,1.4033308,13.3301344,-2.89505339,1.2488775,13.012516,-3.436777,1.3685548,13.295359,-2.9298294,1.29370046,13.0573387,-3.39195418,0.2583331399999995
4.5,-0.00193373566948276,-0.006148853148274157,-0.011938214548920896,1.3685548,13.295359,-2.9298294,1.29370046,13.0573387,-3.39195418,1.2488775,13.012516,-3.436777,1.2488775,13.012516,-3.436777,1.26704466,13.0102739,-3.47182584,0.006374593333333678
5.0,0.0,-0.0,-0.0,1.2488775,13.012516,-3.436777,1.26704466,13.0102739,-3.47182584,1.2860305,13.02926,-3.45284,1.2488775,13.012516,-3.436777,1.09089553,12.78953,-3.87666726,0.27361941000000006
5.5,-0.004322693342203772,-0.006101329775826017,-0.01203625134059466,1.2488775,13.012516,-3.436777,1.09089553,12.78953,-3.87666726,1.108971,12.807605,-3.8585918,1.2860305,13.02926,-3.45284,0.842018366,12.6299648,-4.27419567,0.5548876680000001
6.0,-0.02463768575989636,-0.022156398237159418,-0.045576013232487764,1.2860305,13.02926,-3.45284,0.842018366,12.6299648,-4.27419567,1.108971,12.807605,-3.8585918,1.108971,12.807605,-3.8585918,0.60612905,12.554781,-4.56267548,0.4865832100000003
6.5,-0.024467445015365966,-0.012301991348504026,-0.034259529712301305,1.108971,12.807605,-3.8585918,0.60612905,12.554781,-4.56267548,0.8317357,12.618551,-4.28892,1.108971,12.807605,-3.8585918,0.28304562,12.4933891,-4.884389,0.7219794933333331
7.0,-0.05963011873835406,-0.022685743627927777,-0.07406045427187515,1.108971,12.807605,-3.8585918,0.28304562,12.4933891,-4.884389,0.8317357,12.618551,-4.28892,0.8317357,12.618551,-4.28892,-0.297896266,12.3327141,-5.390226,0.8389249553333332
7.5,-0.09476764466196555,-0.023979570856511815,-0.09239130868583321,0.8317357,12.618551,-4.28892,-0.297896266,12.3327141,-5.390226,0.65360314,12.59804,-4.5252056,0.8317357,12.618551,-4.28892,-0.418171167,12.2761154,-5.489247,0.9308898223333332
8.0,-0.11635255813548431,-0.03187698148446083,-0.11173721877719026,0.8317357,12.618551,-4.28892,-0.418171167,12.2761154,-5.489247,0.24784681,12.45819,-4.9195876,0.65360314,12.59804,-4.5252056,-0.7615429,12.0595818,-5.76264143,1.0636800233333332
8.5,-0.1505262572847274,-0.057274723074002366,-0.13162357725279034,0.65360314,12.59804,-4.5252056,-0.7615429,12.0595818,-5.76264143,0.24784681,12.45819,-4.9195876,0.24784681,12.45819,-4.9195876,-1.0316745,11.852211,-5.9295845,0.9651657366666665
9.0,-0.12349501277468483,-0.058487016793952955,-0.09748144020195496,0.24784681,12.45819,-4.9195876,-1.0316745,11.852211,-5.9295845,-0.2744626,12.354369,-5.374506,0.24784681,12.45819,-4.9195876,-1.2682128,11.6644163,-6.02468634,1.1383106833333334
9.5,-0.1725746850633167,-0.09035610828590294,-0.12579457018802057,0.24784681,12.45819,-4.9195876,-1.2682128,11.6644163,-6.02468634,-0.45871183,12.238056,-5.550726,-0.2744626,12.354369,-5.374506,-1.385726,11.53885,-6.04509354,0.8657899800000001
10.0,-0.09621207168607321,-0.07060681786996202,-0.0580587972844849,-0.2744626,12.354369,-5.374506,-1.385726,11.53885,-6.04509354,-0.45871183,12.238056,-5.550726,-0.45871183,12.238056,-5.550726,-1.466313,11.37105,-6.032278,0.7853863900000002
10.5,-0.07913562454660765,-0.06809347124483402,-0.03782043868772799,-0.45871183,12.238056,-5.550726,-1.466313,11.37105,-6.032278,-0.76003456,12.073256,-5.770925,-0.45871183,12.238056,-5.550726,-1.47298145,11.1066036,-5.911368,0.8354546733333338
11.0,-0.08473762940490248,-0.0945277195234217,-0.03013000443002805,-0.45871183,12.238056,-5.550726,-1.47298145,11.1066036,-5.911368,-1.1038069,11.817022,-6.016147,-0.76003456,12.073256,-5.770925,-1.45552766,11.0430393,-5.86455536,0.6064467200000001
11.5,-0.042177950927763205,-0.062477153860422435,-0.005678182471441902,-0.76003456,12.073256,-5.770925,-1.45552766,11.0430393,-5.86455536,-1.1038069,11.817022,-6.016147,-1.1038069,11.817022,-6.016147,-1.3976357,10.91285,-5.736301,0.3060515999999997
12.0,-0.008992677436607992,-0.027672328727519947,0.008564731605359994,-1.1038069,11.817022,-6.016147,-1.3976357,10.91285,-5.736301,-1.3404957,11.662922,-6.094593,-1.1038069,11.817022,-6.016147,-1.330242,10.7867517,-5.6117425,0.2841002999999998
12.5,-0.006433027984052996,-0.029270010131108973,0.011489143977134995,-1.1038069,11.817022,-6.016147,-1.330242,10.7867517,-5.6117425,-1.5094898,11.499562,-6.1642413,-1.3404957,11.662922,-6.094593,-1.26033175,10.5944338,-5.459893,0.11787475000000065
13.0,9.449305565262552E-4,-0.012594777945295082,0.007481510382500037,-1.3404957,11.662922,-6.094593,-1.26033175,10.5944338,-5.459893,-1.5094898,11.499562,-6.1642413,-1.5094898,11.499562,-6.1642413,-1.22555017,10.4280472,-5.34828,0.009462043333333744
13.5,0.0,-0.0,0.0,-1.5094898,11.499562,-6.1642413,-1.22555017,10.4280472,-5.34828,-1.660792,11.269822,-6.207855,-1.5094898,11.499562,-6.1642413,-1.19348717,10.2062178,-5.24050665,0.01786897333333363
14.0,0.0,-0.0,0.0,-1.5094898,11.499562,-6.1642413,-1.19348717,10.2062178,-5.24050665,-1.5873824,11.057211,-5.999755,-1.660792,11.269822,-6.207855,-1.17130673,9.940869,-5.153058,0.07177642333333327
14.5,0.0,-0.0,0.0,-1.660792,11.269822,-6.207855,-1.17130673,9.940869,-5.153058,-1.5873824,11.057211,-5.999755,-1.5873824,11.057211,-5.999755,-1.16520035,9.879116,-5.13262844,0.03707120333333306
15.0,0.0,-0.0,0.0,-1.5873824,11.057211,-5.999755,-1.16520035,9.879116,-5.13262844,-1.5771693,11.003616,-5.939417,-1.5873824,11.057211,-5.999755,-1.15609586,9.754161,-5.089504,0.01282918000000007
15.5,0.0,-0.0,0.0,-1.5873824,11.057211,-5.999755,-1.15609586,9.754161,-5.089504,-1.4540757,10.882015,-5.7545877,-1.5771693,11.003616,-5.939417,-1.1608429,9.633463,-5.03985262,0.01808740666666579
16.0,0.0,-0.0,0.0,-1.5771693,11.003616,-5.939417,-1.1608429,9.633463,-5.03985262,-1.4540757,10.882015,-5.7545877,-1.4540757,10.882015,-5.7545877,-1.2172811,9.53774452,-5.005464,0.1194507266666669
16.5,0.002828528704074273,-0.016057408567254915,0.00894833703282222,-1.4540757,10.882015,-5.7545877,-1.2172811,9.53774452,-5.005464,-1.387456,10.740581,-5.627641,-1.4540757,10.882015,-5.7545877,-1.27645373,9.49173,-4.99494553,0.15100695333333322
17.0,0.0026822152534764702,-0.020994270211503328,0.011471124971522202,-1.4540757,10.882015,-5.7545877,-1.27645373,9.49173,-4.99494553,-1.3360313,10.5089445,-5.480985,-1.387456,10.740581,-5.627641,-1.35466552,9.413845,-4.96847439,0.21159296999999988
17.5,6.938235050925611E-4,-0.028072801064591993,0.013947502073473159,-1.387456,10.740581,-5.627641,-1.35466552,9.413845,-4.96847439,-1.3360313,10.5089445,-5.480985,-1.3360313,10.5089445,-5.480985,-1.46447289,9.176687,-4.86421347,0.28130918666666666
18.0,-0.0036131799217073465,-0.03747762737555669,0.01735034974634557,-1.3360313,10.5089445,-5.480985,-1.46447289,9.176687,-4.86421347,-1.3045074,10.328791,-5.390737,-1.3360313,10.5089445,-5.480985,-1.47459388,9.113149,-4.82251167,0.29196158333333333
18.5,-0.00404549502475517,-0.040751866418954175,0.019224891600957264,-1.3360313,10.5089445,-5.480985,-1.47459388,9.113149,-4.82251167,-1.3045074,10.328791,-5.390737,-1.3045074,10.328791,-5.390737,-1.45366585,8.961826,-4.68705,0.27081215000000025
19.0,-0.004039392053516749,-0.037019073062475046,0.019056698939705005,-1.3045074,10.328791,-5.390737,-1.45366585,8.961826,-4.68705,-1.1543795,10.226645,-5.183841,-1.3045074,10.328791,-5.390737,-1.3813014,8.799646,-4.47460461,0.2299355366666672
19.5,-0.0017657669602779997,-0.035160477621615116,0.021065139275236636,-1.3045074,10.328791,-5.390737,-1.3813014,8.799646,-4.47460461,-1.2180314,9.871307,-5.181861,-1.1543795,10.226645,-5.183841,-1.29135334,8.635065,-4.237201,0.26063794666666595
20.0,-0.0035700580404648442,-0.04148261431557319,0.024673030583253278,-1.1543795,10.226645,-5.183841,-1.29135334,8.635065,-4.237201,-1.2180314,9.871307,-5.181861,-1.2180314,9.871307,-5.181861,-1.22921753,8.504512,-4.05897856,0.08503289666666684
20.5,-0.0,-0.0,0.0,-1.2180314,9.871307,-5.181861,-1.22921753,8.504512,-4.05897856,-1.1986618,9.832114,-5.159553,-1.2180314,9.871307,-5.181861,-1.164034,8.3826,-3.88632965,0.04639275000000002
21.0,0.0,-0.0,0.0,-1.2180314,9.871307,-5.181861,-1.164034,8.3826,-3.88632965,-1.1339647,9.776292,-5.067373,-1.1986618,9.832114,-5.159553,-1.13291919,8.27948952,-3.74668813,0.024672333333333185
21.5,0.0,-0.0,0.0,-1.1986618,9.832114,-5.159553,-1.13291919,8.27948952,-3.74668813,-1.1339647,9.776292,-5.067373,-1.1339647,9.776292,-5.067373,-1.14504981,8.253734,-3.73531842,0.06719617666666666
22.0,-0.0,-0.0,0.0,-1.1339647,9.776292,-5.067373,-1.14504981,8.253734,-3.73531842,-1.1363013,9.658005,-5.0153112,-1.1339647,9.776292,-5.067373,-1.21864045,8.161178,-3.745023,0.12581325000000035
22.5,-0.001065333130368755,-0.02032027414605006,0.016636915113750043,-1.1339647,9.776292,-5.067373,-1.21864045,8.161178,-3.745023,-1.1750411,9.579985,-4.963224,-1.1363013,9.658005,-5.0153112,-1.32616663,8.036751,-3.77661133,0.1908064866666662
23.0,-0.003622753655710717,-0.0309345779734279,0.023635197022915617,-1.1363013,9.658005,-5.0153112,-1.32616663,8.036751,-3.77661133,-1.1750411,9.579985,-4.963224,-1.1750411,9.579985,-4.963224,-1.46816492,7.884304,-3.80403042,0.27653708000000005
23.5,-0.00810596052612456,-0.04689186723514802,0.03205600077679465,-1.1750411,9.579985,-4.963224,-1.46816492,7.884304,-3.80403042,-1.3053248,9.462858,-5.0238166,-1.1750411,9.579985,-4.963224,-1.53400421,7.776959,-3.79494834,0.3312378166666667
24.0,-0.011890215682027649,-0.05972303956332337,0.038697707888320915,-1.1750411,9.579985,-4.963224,-1.53400421,7.776959,-3.79494834,-1.3464961,9.422014,-4.960305,-1.3053248,9.462858,-5.0238166,-1.57869411,7.675906,-3.750139,0.26221457
24.5,-0.0071681416072846725,-0.04685648502906401,0.033397682420263204,-1.3053248,9.462858,-5.0238166,-1.57869411,7.675906,-3.750139,-1.3464961,9.422014,-4.960305,-1.3464961,9.422014,-4.960305,-1.58659,7.54744,-3.644458,0.2662736333333336
25.0,-0.0063930675094170065,-0.049914962993220076,0.035037536160076696,-1.3464961,9.422014,-4.960305,-1.58659,7.54744,-3.644458,-1.504239,9.136921,-4.9039793,-1.3464961,9.422014,-4.960305,-1.58342123,7.519523,-3.61643958,0.26518357000000004
25.5,-0.006282865179611409,-0.05045093552728702,0.03563710296751494,-1.3464961,9.422014,-4.960305,-1.58342123,7.519523,-3.61643958,-1.4749557,9.093902,-4.816754,-1.504239,9.136921,-4.9039793,-1.589979,7.409521,-3.52596569,0.14504212999999977
26.0,-0.001243591222619997,-0.025054577536199954,0.019987002916338894,-1.504239,9.136921,-4.9039793,-1.589979,7.409521,-3.52596569,-1.4749557,9.093902,-4.816754,-1.4749557,9.093902,-4.816754,-1.59727371,7.264965,-3.435774,0.19009167000000002
26.5,-0.0023251634791976723,-0.034766568865479006,0.026251279443660017,-1.4749557,9.093902,-4.816754,-1.59727371,7.264965,-3.435774,-1.4323609,8.959455,-4.6569557,-1.4749557,9.093902,-4.816754,-1.6081419,7.136708,-3.360174,0.21126673333333365
27.0,-0.002813781339908003,-0.04134899828796007,0.03077268984386672,-1.4749557,9.093902,-4.816754,-1.6081419,7.136708,-3.360174,-1.3985622,8.753619,-4.478612,-1.4323609,8.959455,-4.6569557,-1.64729321,6.97881556,-3.26907873,0.2692315933333333
27.5,-0.005786656828011393,-0.05332507122500411,0.03736603279837389,-1.4323609,8.959455,-4.6569557,-1.64729321,6.97881556,-3.26907873,-1.3985622,8.753619,-4.478612,-1.3985622,8.753619,-4.478612,-1.70998454,6.770302,-3.14992285,0.3220167300000001
28.0,-0.010028320357574822,-0.06386612548934102,0.04278601352694797,-1.3985622,8.753619,-4.478612,-1.70998454,6.770302,-3.14992285,-1.2615092,8.631045,-4.1863937,-1.3985622,8.753619,-4.478612,-1.72678959,6.60170174,-3.03990364,0.34714543000000014
28.5,-0.01139426384393278,-0.07470282425471222,0.049944103227679504,-1.3985622,8.753619,-4.478612,-1.72678959,6.60170174,-3.03990364,-1.2063665,8.490657,-4.012857,-1.2615092,8.631045,-4.1863937,-1.79633272,6.54013634,-3.00915837,0.4828322833333334
29.0,-0.025823006134197073,-0.10095582025492407,0.05684072224045702,-1.2615092,8.631045,-4.1863937,-1.79633272,6.54013634,-3.00915837,-1.2063665,8.490657,-4.012857,-1.2063665,8.490657,-4.012857,-1.85709524,6.50132656,-2.99386072,0.5403543000000001
29.5,-0.03516240727925821,-0.10749432573748925,0.055061902158200435,-1.2063665,8.490657,-4.012857,-1.85709524,6.50132656,-2.99386072,-1.2099775,8.303677,-3.9091768,-1.2063665,8.490657,-4.012857,-1.90009153,6.438752,-2.98987,0.5742143433333332
30.0,-0.039834686255534706,-0.11782332821573835,0.058741380844353694,-1.2063665,8.490657,-4.012857,-1.90009153,6.438752,-2.98987,-1.0951822,8.283833,-3.6861203,-1.2099775,8.303677,-3.9091768,-1.95047069,6.345467,-2.99640274,0.5953097100000003
30.5,-0.044082278619587516,-0.11657414272191008,0.05433832609541228,-1.2099775,8.303677,-3.9091768,-1.95047069,6.345467,-2.99640274,-1.0951822,8.283833,-3.6861203,-1.0951822,8.283833,-3.6861203,-2.03650951,6.182192,-3.015009,0.7906190033333335
31.0,-0.0744231259642648,-0.16615973127844702,0.053059334713173756,-1.0951822,8.283833,-3.6861203,-2.03650951,6.182192,-3.015009,-1.1436629,8.217208,-3.7056885,-1.0951822,8.283833,-3.6861203,-2.06714916,6.10978556,-3.01737428,0.8257561266666665
31.5,-0.0802607672137575,-0.1795232993243982,0.05522211231989491,-1.0951822,8.283833,-3.6861203,-2.06714916,6.10978556,-3.01737428,-1.1938415,8.185977,-3.7202241,-1.1436629,8.217208,-3.7056885,-2.08793688,6.0499115,-3.01376033,0.8065474366666665
